 156 TRES MARIAS       307.    386.14        7.       -         -        2.90       -        0.00      0.00    897.90
 162 QUEIMADO            7.      6.99        2.       -         -        0.20       -        0.00      0.00     23.84
 169 SOBRADINHO        916.   2772.40     3533.       -         -       19.80       -        0.00      0.00   2819.07
 172 ITAPARICA        1507.   3136.76     3536.       -         -       62.20       -        0.00      0.00   3292.03
 173 MOXOTO           6051.    884.23      407.   4752.28       -        2.10       -        0.00      0.00   1123.56
 174 P.AFONSO 123     1291.   1078.95      212.       -         -        0.10       -        0.00      0.00   1307.57
 175 P.AFONSO 4       4752.   1787.45     2958.       -         -         -         -        0.00      0.00   1999.27
 178 XINGO            5376.   2751.45     2500.       -         -        0.30       -        0.00      0.00   3012.00
 180 TOCOS              17.       -          0.     15.87       -        0.00       -        0.00      0.00       -  
 181 SANTANA            20.       -         26.       -         -        0.00    -31.97      0.00      0.00       -  
 182 VIGARIO            44.       -        111.      8.20       -        0.00     43.60      0.00      0.00       -  
 185 BARRA BRAUNA       77.     87.63        5.       -         -        1.60       -        0.00      0.00    192.00
 189 P. CAVALO           2.      2.63        0.       -         -        4.20       -        0.00      0.00    180.00
 190 B. ESPERANCA      231.    232.81        7.       -         -        1.00       -        0.00      0.00    450.70
 192 GUILMAN-AMOR       39.     34.42        4.       -         -        0.60       -        0.00      0.00    135.62
 193 SA CARVALHO        37.     33.87        3.       -         -        0.00       -        0.00      0.00     83.00
 195 JAURU              71.     66.68        4.       -         -        0.10       -        0.00      0.00    129.00
 196 GUAPORE            34.     29.06        5.       -         -        0.00       -        0.00      0.00     81.00
 203 CORUMBA III       436.    262.20      440.       -         -        0.10       -        0.00      0.00    278.00
 204 CACH.CALDEIR       90.     83.86        6.       -         -         -         -        0.00      0.00   1109.40
 215 SALTO PILAO       554.    106.05      448.       -         -        0.20       -        0.00      0.00    110.00
 217 ROSAL              25.     21.18        4.       -         -        0.10       -        0.00      0.00     34.00
 227 SINOP             440.   1130.97      768.       -         -        3.60       -        0.00      0.00   1498.18
 228 COLIDER          1940.   1156.96      781.       -         -        0.00       -        0.00      0.00   1178.69
 229 TELES PIRES       998.    978.73        7.       -         -       10.60       -        0.00      0.00   3860.00
 230 SAO MANOEL        971.    970.26       10.       -         -      -10.50       -        0.00      0.00   2879.14
 241 SLT VERDINHO      240.    232.38        7.       -         -        0.00       -        0.00      0.00    270.00
 249 OURINHOS         1620.    418.04     1202.       -         -        0.00       -        0.00      0.00    507.00
 251 SERRA MESA       1652.   1047.26        0.       -         -        2.60       -        0.00      0.00   1189.14
 252 CANA BRAVA       1036.   1128.80       57.       -         -        0.10       -        0.00      0.00   1163.44
 253 SAO SALVADOR     1168.   1154.10      116.       -         -        0.10       -        0.00      0.00   1180.00
 257 PEIXE ANGIC      1451.   2044.85      882.       -         -        1.70       -        0.00      0.00   2066.08
 261 LAJEADO          1435.   3097.62       33.       -         -        2.10       -        0.00      0.00   3445.00
 262 SALTO             162.    156.65        5.       -         -        0.20       -        0.00      0.00    260.00
 267 ESTREITO TOC     1590.   1597.73       21.       -         -        1.40       -        0.00      0.00   6320.00
 272 CURUA-UNA         122.    225.23      328.       -         -        0.10       -        0.00      0.00    243.36
 275 TUCURUI          2733.   3983.78    17251.       -         -       17.00       -        0.00      0.00   3994.62
 276 RONDON II          90.    137.09        0.       -         -        0.30       -        0.00      0.00    147.00
 277 BALBINA           560.    811.76       14.       -         -        0.00       -        0.00      0.00   1275.81
 278 MANSO              59.    289.50      104.       -         -        0.20       -        0.00      0.00    302.74
 279 SAMUEL             84.    377.18       10.       -         -        0.40       -        0.00      0.00    658.19
 280 COARACY NUNE       95.    249.85      966.       -         -         -         -        0.00      0.00    384.07
 281 PONTE PEDRA        85.     72.98       12.       -         -        0.10       -        0.00      0.00     78.00
 283 STA CLARA MG        8.      6.55        1.       -         -        0.60       -        0.00      0.00    132.00
 284 FERREIRA GOM     1184.   1174.90        9.       -         -        0.00       -        0.00      0.00   1737.00
 285 JIRAU            7999.   6553.57       29.       -         -       61.50       -        0.00      0.00   8746.46
 286 STO ANT JARI      149.    153.45      122.       -         -        0.90       -        0.00      0.00   1552.91
 287 STO ANTONIO      7078.   7015.64       68.       -         -        0.00       -        0.00      0.00  13107.25
 288 BELO MONTE         12.      0.00        0.       -         -        6.50       -        0.00      0.00  13376.48
 290 ESPORA             61.     42.96      427.       -         -        0.10       -        0.00      0.00     47.08
 304 ITIQUIRA I         64.     59.31        4.       -         -        0.20       -        0.00      0.00     80.00
 305 ITIQUIRA II        64.     60.91        3.       -         -         -         -        0.00      0.00     80.00
 310 DARDANELOS         53.     29.47       23.       -         -        0.20       -        0.00      0.00    124.10
 311 CACU              214.    251.55       82.       -         -        0.40       -        0.00      0.00    270.00
 312 B. COQUEIROS      326.    190.73      274.       -         -        0.00       -        0.00      0.00    233.24
 314 PIMENTAL          888.    790.71        9.     11.78       -         -         -        0.00      0.00   2436.00
 315 FOZ R. CLARO      372.    110.16      262.       -         -        0.00       -        0.00      0.00    152.92

3 - GERACAO HIDROELETRICA:

 IND     NOME     SIST  VAZ.TURB    GHID      RESER     GHMAX      VT     PRODUT.MEDIA
                         (m3/s)     (MW)      (MW)      (MW)     (m3/s)  (MW/(m3/s))
-------------------------------------------------------------------------------------
   1 CAMARGOS      SE    179.92     21.90       -       46.00     23.83      0.12
   2 ITUTINGA      SE    213.26     37.79       -       52.00     27.52      0.18
   4 FUNIL-GRANDE  SE    272.96     83.52       -      120.00    118.49      0.31
   6 FURNAS        SE   1469.90   1157.03       -     1216.00     36.10      0.79
   7 M. DE MORAES  SE   1134.18    323.88       -      476.00     26.59      0.29
   8 ESTREITO      SE   1539.85    706.18       -      875.00     13.24      0.46
   9 JAGUARA       SE   1015.08    384.54       -      424.00     60.41      0.38
  10 IGARAPAVA     SE   1135.21    142.42       -      210.00    349.70      0.13
  11 VOLTA GRANDE  SE   1161.56    216.99       -      285.00     28.23      0.19
  12 P. COLOMBIA   SE   1340.39    170.08       -      240.00     56.54      0.13
  14 CACONDE       SE     84.09     47.09       -       80.40      0.00      0.56
  15 E. DA CUNHA   SE     96.84     55.95       -      108.80     18.94      0.58
  16 A.S.OLIVEIRA  SE     87.85     13.99       -       32.00     66.45      0.16
  17 MARIMBONDO    SE   2447.22   1086.92       -     1440.00     23.91      0.44
  18 A. VERMELHA   SE   2862.39   1261.10       -     1396.20     49.99      0.44
  20 BATALHA       SE    134.46     18.85       -       52.50      8.40      0.14
  21 SERRA FACAO   SE    300.92    145.56       -      212.58     10.68      0.48
  24 EMBORCACAO    SE    981.31   1086.21       -     1192.00     24.84      1.11
  25 NOVA PONTE    SE    539.22    464.72       -      510.00     51.78      0.86
  26 MIRANDA       SE    676.84    373.80       -      408.00     19.16      0.55
  27 CAPIM BRANC1  SE    451.06    187.37       -      240.00     34.17      0.42
  28 CAPIM BRANC2  SE    351.06     91.64       -      140.00      4.08      0.26
  29 CORUMBA IV    SE    222.87    103.53       -      129.20     10.22      0.46
  30 CORUMBA I     SE    483.48    244.31       -      375.00     55.12      0.51
  31 ITUMBIARA     SE   2537.18   1696.68       -     1735.00     29.83      0.67
  32 CACH.DOURADA  SE   2305.44    565.29       -      658.00    255.42      0.25
  33 SAO SIMAO     SE   2137.82   1280.66       -     1425.00     37.97      0.60
  34 I. SOLTEIRA   SE   9069.82   3258.66       -     3274.00    262.05      0.36
  37 BARRA BONITA  SE    481.13     60.15       -       96.77     15.64      0.13
  38 A.S. LIMA     SE    651.34     77.89       -      143.10    114.04      0.12
  39 IBITINGA      SE    679.09     92.98       -      131.49     52.84      0.14
  40 PROMISSAO     SE    846.28    145.85       -      176.00     22.07      0.17
  42 NAVANHANDAVA  SE   1350.00    307.23       -      347.40     39.00      0.23
  43 TRES IRMAOS   SE   2049.48    744.17       -      807.50    150.52      0.36
  45 JUPIA         SE   4776.36    733.48       -     1403.47   2623.89      0.15
  46 P. PRIMAVERA  SE   5178.54    687.28       -     1540.00   3906.10      0.13
  47 A.A. LAYDNER  SE    358.18     80.84       -      100.96      0.00      0.23
  48 PIRAJU        SE    327.83     59.04       -       80.00     26.17      0.18
  49 CHAVANTES     SE    580.35    315.85       -      414.00     47.83      0.54
  50 L.N. GARCEZ   SE    449.04     47.32       -       73.80    111.51      0.11
  51 CANOAS II     SE    404.67     35.71       -       72.00    128.34      0.09
  52 CANOAS I      SE    285.15     31.14       -       55.00     80.69      0.11
  57 MAUA          S     318.88    259.76       -      352.08     14.33      0.81
  61 CAPIVARA      SE    880.91    243.67       -      643.00    580.72      0.28
  62 TAQUARUCU     SE   1444.96    219.26       -      525.00   1082.54      0.15
  63 ROSANA        SE   1405.42    176.08       -      354.00   1070.43      0.13
  66 ITAIPU        SE  12609.22  12673.64       -    14000.00    512.51      1.01
  71 STA CLARA PR  S     139.26     88.48       -      120.17     18.02      0.64
  72 FUNDAO        S     133.21     81.81       -      120.17     15.98      0.61
  73 JORDAO        S        -         -         -         -         -         -  
  74 G.B. MUNHOZ   S     904.92    924.27       -     1257.00    113.99      1.02
  76 SEGREDO       S    1147.45    878.69       -     1260.00     82.67      0.77
  77 SLT.SANTIAGO  S    1405.43   1202.44       -     1420.00    134.57      0.86
  78 SALTO OSORIO  S    1567.14    660.48       -     1078.00    260.26      0.42
  82 SALTO CAXIAS  S     524.28    204.73       -      930.00   1098.20      0.39
  83 BAIXO IGUACU  S    2215.81    187.25       -      350.20    283.94      0.08
  86 BARRA GRANDE  S     461.14    547.42       -      690.00     42.18      1.19
