***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.46 - Agosto  de 2023 (CPLEX)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - DEZEMBRO/23 - JANEIRO/24 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 29/11/2023                                                       
____________________________________________________________________


 
Relatorio dos Contratos de importacao/exportacao de energia e  
 
-----;--------;-----;--------------;----;----;-----------;
  27 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  27 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  28 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    268.29 ;
  28 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    268.29 ;
  28 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  28 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    401.42 ;
  28 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    401.42 ;
  28 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    401.42 ;
  28 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    401.42 ;
  28 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  28 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  28 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  28 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  28 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  28 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  28 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  28 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  28 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  28 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  28 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  28 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  28 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  28 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    503.44 ;
  28 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    503.44 ;
  28 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  28 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  28 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    122.12 ;
  28 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    122.12 ;
  28 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    122.12 ;
  28 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    122.12 ;
  28 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  28 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  28 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    121.91 ;
  28 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    121.91 ;
  28 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    121.91 ;
  28 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    121.91 ;
  28 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  28 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  28 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  29 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    273.72 ;
  29 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    273.72 ;
  29 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  29 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    484.81 ;
  29 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    484.81 ;
  29 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    484.81 ;
  29 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    484.81 ;
  29 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  29 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  29 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  29 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  29 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  29 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  29 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  29 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  29 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  29 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  29 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  29 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  29 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  29 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  29 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  29 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    503.42 ;
  29 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    503.42 ;
  29 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    127.77 ;
  29 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    127.77 ;
  29 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    127.77 ;
  29 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    127.77 ;
  29 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  29 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  29 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    126.69 ;
  29 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    126.69 ;
  29 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    126.69 ;
  29 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    126.69 ;
  29 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  29 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  29 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  30 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    281.91 ;
  30 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    281.91 ;
  30 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  30 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    589.15 ;
  30 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    589.15 ;
  30 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    589.15 ;
  30 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    589.15 ;
  30 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  30 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  30 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  30 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  30 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  30 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  30 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  30 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  30 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  30 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  30 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  30 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  30 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  30 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    504.57 ;
  30 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    504.57 ;
  30 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  30 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  30 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    138.91 ;
  30 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    138.91 ;
  30 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    138.91 ;
  30 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    138.91 ;
  30 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  30 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  30 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    134.69 ;
  30 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    134.69 ;
  30 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    134.69 ;
  30 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    134.69 ;
  30 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  30 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  30 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  31 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    277.12 ;
  31 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    277.12 ;
  31 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  31 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    676.19 ;
  31 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    676.19 ;
  31 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    676.19 ;
  31 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    676.19 ;
  31 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  31 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  31 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  31 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  31 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  31 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  31 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  31 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  31 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  31 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  31 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  31 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  31 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  31 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  31 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  31 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    504.92 ;
  31 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    504.92 ;
  31 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    153.38 ;
  31 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    153.38 ;
  31 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    153.38 ;
  31 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    153.38 ;
  31 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  31 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  31 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    146.57 ;
  31 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    146.57 ;
  31 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    146.57 ;
  31 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    146.57 ;
  31 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  31 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  31 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  32 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    253.35 ;
  32 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    253.35 ;
  32 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  32 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    756.10 ;
  32 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    756.10 ;
  32 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    756.10 ;
  32 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    756.10 ;
  32 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  32 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  32 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  32 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  32 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  32 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  32 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  32 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  32 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  32 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  32 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  32 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  32 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  32 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    505.24 ;
  32 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    505.24 ;
  32 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  32 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  32 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    179.55 ;
  32 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    179.55 ;
  32 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    179.55 ;
  32 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    179.55 ;
  32 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  32 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  32 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    144.68 ;
  32 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    144.68 ;
  32 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    144.68 ;
  32 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    144.68 ;
  32 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  32 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  32 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  33 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    215.50 ;
  33 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    215.50 ;
  33 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  33 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    821.03 ;
  33 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    821.03 ;
  33 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    821.03 ;
  33 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    821.03 ;
  33 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  33 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  33 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  33 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  33 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  33 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  33 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  33 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  33 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  33 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  33 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  33 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  33 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  33 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  33 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  33 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    505.19 ;
  33 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    505.19 ;
  33 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    238.11 ;
  33 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    238.11 ;
  33 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    238.11 ;
  33 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    238.11 ;
  33 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  33 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  33 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    168.50 ;
  33 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    168.50 ;
  33 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    168.50 ;
  33 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    168.50 ;
  33 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  33 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  33 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  34 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    179.27 ;
  34 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    179.27 ;
  34 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  34 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    898.23 ;
  34 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    898.23 ;
  34 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    898.23 ;
  34 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    898.23 ;
  34 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  34 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  34 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  34 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  34 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  34 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  34 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  34 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  34 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  34 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  34 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  34 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  34 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  34 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    505.30 ;
  34 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    505.30 ;
  34 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  34 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  34 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    175.27 ;
  34 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    175.27 ;
  34 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    175.27 ;
  34 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    175.27 ;
  34 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  34 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  34 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    145.93 ;
  34 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    145.93 ;
  34 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    145.93 ;
